"","State","Lake.Name","Scientific.Name","Common.Name","Family","Niche","Analyte","Amount","Unit.1","Unit.2"
"1851","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorohexane sulfonate (PFHxS)",0.86,"ng/g","ppb"
"1852","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroheptanoate (PFHpA)",0.09,"ng/g","ppb"
"1853","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanoate (PFOA)",0.32,"ng/g","ppb"
"1854","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctanesulfonate (PFOS)",38,"ng/g","ppb"
"1855","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorooctane sulfonamide (PFOSA)",1.2,"ng/g","ppb"
"1856","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorononanoate (PFNA)",1.5,"ng/g","ppb"
"1857","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorodecanoate (PFDA)",3.2,"ng/g","ppb"
"1858","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluoroundecanoate (PFUnA)",3.5,"ng/g","ppb"
"1859","PA","Lake Erie","Sander vitreus","Walleye","Percidae","P","Perfluorododecanoate (PFDoA)",0.93,"ng/g","ppb"
"1860","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1861","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1862","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluoropentanoate (PFPeA)",0.49,"ng/g","ppb"
"1863","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1864","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorohexane sulfonate (PFHxS)",0.52,"ng/g","ppb"
"1865","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1866","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorooctanoate (PFOA)",0.22,"ng/g","ppb"
"1867","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorooctanesulfonate (PFOS)",12,"ng/g","ppb"
"1868","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorooctane sulfonamide (PFOSA)",0.15,"ng/g","ppb"
"1869","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorononanoate (PFNA)",0.69,"ng/g","ppb"
"1870","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorodecanoate (PFDA)",0.21,"ng/g","ppb"
"1871","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluoroundecanoate (PFUnA)",0.38,"ng/g","ppb"
"1872","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorododecanoate (PFDoA)",NA,"ng/g","ppb"
"1873","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1874","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1875","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1876","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1877","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1878","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1879","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1880","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorooctanesulfonate (PFOS)",8.6,"ng/g","ppb"
"1881","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb"
"1882","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorononanoate (PFNA)",NA,"ng/g","ppb"
"1883","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorodecanoate (PFDA)",NA,"ng/g","ppb"
"1884","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluoroundecanoate (PFUnA)",NA,"ng/g","ppb"
"1885","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorododecanoate (PFDoA)",NA,"ng/g","ppb"
"1886","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1887","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1888","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluoropentanoate (PFPeA)",0.22,"ng/g","ppb"
"1889","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorohexanoate (PFHxA)",0.35,"ng/g","ppb"
"1890","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1891","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1892","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorooctanoate (PFOA)",0.25,"ng/g","ppb"
"1893","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorooctanesulfonate (PFOS)",7.9,"ng/g","ppb"
"1894","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorooctane sulfonamide (PFOSA)",0.48,"ng/g","ppb"
"1895","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorononanoate (PFNA)",NA,"ng/g","ppb"
"1896","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorodecanoate (PFDA)",0.71,"ng/g","ppb"
"1897","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluoroundecanoate (PFUnA)",1.6,"ng/g","ppb"
"1898","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorododecanoate (PFDoA)",NA,"ng/g","ppb"
"1899","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1900","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1901","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluoropentanoate (PFPeA)",0.33,"ng/g","ppb"
"1902","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorohexanoate (PFHxA)",0.25,"ng/g","ppb"
"1903","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1904","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1905","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1906","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorooctanesulfonate (PFOS)",9.9,"ng/g","ppb"
"1907","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorooctane sulfonamide (PFOSA)",0.32,"ng/g","ppb"
"1908","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorononanoate (PFNA)",0.53,"ng/g","ppb"
"1909","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorodecanoate (PFDA)",0.23,"ng/g","ppb"
"1910","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluoroundecanoate (PFUnA)",0.36,"ng/g","ppb"
"1911","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorododecanoate (PFDoA)",0.12,"ng/g","ppb"
"1912","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorobutanoate (PFBA)",0.45,"ng/g","ppb"
"1913","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1914","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluoropentanoate (PFPeA)",0.63,"ng/g","ppb"
"1915","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorohexanoate (PFHxA)",0.23,"ng/g","ppb"
"1916","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorohexane sulfonate (PFHxS)",0.24,"ng/g","ppb"
"1917","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1918","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1919","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorooctanesulfonate (PFOS)",16,"ng/g","ppb"
"1920","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorooctane sulfonamide (PFOSA)",0.54,"ng/g","ppb"
"1921","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorononanoate (PFNA)",1.8,"ng/g","ppb"
"1922","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorodecanoate (PFDA)",0.67,"ng/g","ppb"
"1923","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluoroundecanoate (PFUnA)",1.1,"ng/g","ppb"
"1924","WI","Lake Superior","Prosopium cylindraceum","Round whitefish","Salmonidae","BD","Perfluorododecanoate (PFDoA)",0.28,"ng/g","ppb"
"1925","WI","Lake Superior","Catostomus commersonii","White sucker","Catostomidae","BD","Perfluorobutanoate (PFBA)",1.1,"ng/g","ppb"
"1926","WI","Lake Superior","Catostomus commersonii","White sucker","Catostomidae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1927","WI","Lake Superior","Catostomus commersonii","White sucker","Catostomidae","BD","Perfluoropentanoate (PFPeA)",0.67,"ng/g","ppb"
"1928","WI","Lake Superior","Catostomus commersonii","White sucker","Catostomidae","BD","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1929","WI","Lake Superior","Catostomus commersonii","White sucker","Catostomidae","BD","Perfluorohexane sulfonate (PFHxS)",0.19,"ng/g","ppb"
"1930","WI","Lake Superior","Catostomus commersonii","White sucker","Catostomidae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1931","WI","Lake Superior","Catostomus commersonii","White sucker","Catostomidae","BD","Perfluorooctanoate (PFOA)",0.45,"ng/g","ppb"
"1932","WI","Lake Superior","Catostomus commersonii","White sucker","Catostomidae","BD","Perfluorooctanesulfonate (PFOS)",2.7,"ng/g","ppb"
"1933","WI","Lake Superior","Catostomus commersonii","White sucker","Catostomidae","BD","Perfluorooctane sulfonamide (PFOSA)",0.81,"ng/g","ppb"
"1934","WI","Lake Superior","Catostomus commersonii","White sucker","Catostomidae","BD","Perfluorononanoate (PFNA)",0.38,"ng/g","ppb"
"1935","WI","Lake Superior","Catostomus commersonii","White sucker","Catostomidae","BD","Perfluorodecanoate (PFDA)",0.31,"ng/g","ppb"
"1936","WI","Lake Superior","Catostomus commersonii","White sucker","Catostomidae","BD","Perfluoroundecanoate (PFUnA)",0.76,"ng/g","ppb"
"1937","WI","Lake Superior","Catostomus commersonii","White sucker","Catostomidae","BD","Perfluorododecanoate (PFDoA)",0.21,"ng/g","ppb"
"1938","WI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1939","WI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1940","WI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1941","WI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1942","WI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1943","WI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1944","WI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1945","WI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",21,"ng/g","ppb"
"1946","WI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb"
"1947","WI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",NA,"ng/g","ppb"
"1948","WI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",NA,"ng/g","ppb"
"1949","WI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",NA,"ng/g","ppb"
"1950","WI","Lake Superior","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",NA,"ng/g","ppb"
"1951","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorobutanoate (PFBA)",0.83,"ng/g","ppb"
"1952","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1953","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluoropentanoate (PFPeA)",1,"ng/g","ppb"
"1954","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorohexanoate (PFHxA)",0.11,"ng/g","ppb"
"1955","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorohexane sulfonate (PFHxS)",0.53,"ng/g","ppb"
"1956","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1957","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorooctanoate (PFOA)",0.97,"ng/g","ppb"
"1958","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorooctanesulfonate (PFOS)",4.6,"ng/g","ppb"
"1959","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorooctane sulfonamide (PFOSA)",0.17,"ng/g","ppb"
"1960","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorononanoate (PFNA)",3.6,"ng/g","ppb"
"1961","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorodecanoate (PFDA)",1.9,"ng/g","ppb"
"1962","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluoroundecanoate (PFUnA)",4.2,"ng/g","ppb"
"1963","WI","Lake Superior","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Perfluorododecanoate (PFDoA)",1.1,"ng/g","ppb"
"1964","WI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1965","WI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1966","WI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1967","WI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1968","WI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1969","WI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1970","WI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1971","WI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",15,"ng/g","ppb"
"1972","WI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",0.44,"ng/g","ppb"
"1973","WI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorononanoate (PFNA)",NA,"ng/g","ppb"
"1974","WI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorodecanoate (PFDA)",0.47,"ng/g","ppb"
"1975","WI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluoroundecanoate (PFUnA)",0.96,"ng/g","ppb"
"1976","WI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Perfluorododecanoate (PFDoA)",NA,"ng/g","ppb"
"1977","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1978","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1979","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1980","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1981","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1982","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1983","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1984","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",8,"ng/g","ppb"
"1985","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",0.12,"ng/g","ppb"
"1986","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorononanoate (PFNA)",0.3,"ng/g","ppb"
"1987","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorodecanoate (PFDA)",0.49,"ng/g","ppb"
"1988","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoroundecanoate (PFUnA)",0.85,"ng/g","ppb"
"1989","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorododecanoate (PFDoA)",0.35,"ng/g","ppb"
"1990","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"1991","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"1992","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoropentanoate (PFPeA)",NA,"ng/g","ppb"
"1993","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"1994","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorohexane sulfonate (PFHxS)",NA,"ng/g","ppb"
"1995","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
"1996","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctanoate (PFOA)",NA,"ng/g","ppb"
"1997","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctanesulfonate (PFOS)",17,"ng/g","ppb"
"1998","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorooctane sulfonamide (PFOSA)",NA,"ng/g","ppb"
"1999","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorononanoate (PFNA)",NA,"ng/g","ppb"
"2000","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorodecanoate (PFDA)",0.36,"ng/g","ppb"
"2001","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluoroundecanoate (PFUnA)",0.52,"ng/g","ppb"
"2002","WI","Lake Michigan","Oncorhynchus tshawytscha","Chinook salmon","Salmonidae","P","Perfluorododecanoate (PFDoA)",NA,"ng/g","ppb"
"2003","WI","Lake Michigan","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorobutanoate (PFBA)",NA,"ng/g","ppb"
"2004","WI","Lake Michigan","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorobutane sulfonate (PFBS)",NA,"ng/g","ppb"
"2005","WI","Lake Michigan","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluoropentanoate (PFPeA)",0.28,"ng/g","ppb"
"2006","WI","Lake Michigan","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorohexanoate (PFHxA)",NA,"ng/g","ppb"
"2007","WI","Lake Michigan","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluorohexane sulfonate (PFHxS)",1.7,"ng/g","ppb"
"2008","WI","Lake Michigan","Ictalurus punctatus","Channel catfish","Ictaluridae","BD","Perfluoroheptanoate (PFHpA)",NA,"ng/g","ppb"
