"","State","Lake","Scientific.Name","Common.Name","Family","Niche","Analyte","Amount","Units","Year"
"5270","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Dihomo-gamma-linolenic acid",171.23,"µg/g",2020
"5271","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Arachidonic acid",2997.28,"µg/g",2020
"5272","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Eicosapentaenoic acid",7635.76,"µg/g",2020
"5273","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Heneicosanoic acid",164.96,"µg/g",2020
"5274","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Behenic acid",NA,"µg/g",2020
"5275","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Erucic acid",164.22,"µg/g",2020
"5276","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Cetoleic acid",NA,"µg/g",2020
"5277","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","13,16-Docosadienoic acid",NA,"µg/g",2020
"5278","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Docosapentaenoic acid",5555.17,"µg/g",2020
"5279","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Docosahexaenoic acid",6662.82,"µg/g",2020
"5280","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Tricosanoic acid",739.06,"µg/g",2020
"5281","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Lignoceric acid",357.95,"µg/g",2020
"5282","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Nervonic acid",69.66,"µg/g",2020
"5283","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Decanoic acid",NA,"µg/g",2020
"5284","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Undecanoic acid",NA,"µg/g",2020
"5285","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Dodecanoic acid",204.56,"µg/g",2020
"5286","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Tridecanoic acid",56.24,"µg/g",2020
"5287","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Myristic acid",4133.04,"µg/g",2020
"5288","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Myristoleic acid",435.19,"µg/g",2020
"5289","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Pentadecanoic acid",455.08,"µg/g",2020
"5290","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","cis-10-Pentadecenoic acid",NA,"µg/g",2020
"5291","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Palmitic acid",24450.4,"µg/g",2020
"5292","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","cis-7-Hexadecenoic acid",35479.21,"µg/g",2020
"5293","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Heptadecanoic acid",722.44,"µg/g",2020
"5294","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","cis-10-Heptadecenoic acid",NA,"µg/g",2020
"5295","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Stearic acid",4654.35,"µg/g",2020
"5296","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Oleic acid",35137.71,"µg/g",2020
"5297","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Elaidic acid",407.05,"µg/g",2020
"5298","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","cis-Vaccenic acid",9419.82,"µg/g",2020
"5299","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Linoleic acid",6084.8,"µg/g",2020
"5300","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Linolelaidic acid",NA,"µg/g",2020
"5301","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Linolenic acid",2028.18,"µg/g",2020
"5302","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","gamma-Linolenic acid",315.14,"µg/g",2020
"5303","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Octadecatetraenoic acid",778.43,"µg/g",2020
"5304","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Arachidic acid",347.68,"µg/g",2020
"5305","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Eicosenoic acid",2527.36,"µg/g",2020
"5306","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Eicosadienoic acid",460.12,"µg/g",2020
"5307","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Eicosatrienoic acid",NA,"µg/g",2020
"5308","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Dihomo-gamma-linolenic acid",275.49,"µg/g",2020
"5309","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Arachidonic acid",4502.56,"µg/g",2020
"5310","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Eicosapentaenoic acid",6615.67,"µg/g",2020
"5311","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Heneicosanoic acid",88.53,"µg/g",2020
"5312","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Behenic acid",96.82,"µg/g",2020
"5313","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Erucic acid",184.8,"µg/g",2020
"5314","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Cetoleic acid",NA,"µg/g",2020
"5315","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","13,16-Docosadienoic acid",NA,"µg/g",2020
"5316","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Docosapentaenoic acid",3295.46,"µg/g",2020
"5317","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Docosahexaenoic acid",1956.75,"µg/g",2020
"5318","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Tricosanoic acid",592.57,"µg/g",2020
"5319","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Lignoceric acid",NA,"µg/g",2020
"5320","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Nervonic acid",106,"µg/g",2020
"5321","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Decanoic acid",NA,"µg/g",2020
"5322","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Undecanoic acid",NA,"µg/g",2020
"5323","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Dodecanoic acid",NA,"µg/g",2020
"5324","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Tridecanoic acid",NA,"µg/g",2020
"5325","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Myristic acid",509.26,"µg/g",2020
"5326","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Myristoleic acid",57.97,"µg/g",2020
"5327","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Pentadecanoic acid",94.7,"µg/g",2020
"5328","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","cis-10-Pentadecenoic acid",NA,"µg/g",2020
"5329","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Palmitic acid",3742.23,"µg/g",2020
"5330","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","cis-7-Hexadecenoic acid",3704.33,"µg/g",2020
"5331","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Heptadecanoic acid",148.83,"µg/g",2020
"5332","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","cis-10-Heptadecenoic acid",NA,"µg/g",2020
"5333","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Stearic acid",864.24,"µg/g",2020
"5334","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Oleic acid",4166.6,"µg/g",2020
"5335","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Elaidic acid",36.59,"µg/g",2020
"5336","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","cis-Vaccenic acid",1353.53,"µg/g",2020
"5337","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Linoleic acid",781.3,"µg/g",2020
"5338","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Linolelaidic acid",NA,"µg/g",2020
"5339","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Linolenic acid",342.01,"µg/g",2020
"5340","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","gamma-Linolenic acid",47.86,"µg/g",2020
"5341","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Octadecatetraenoic acid",318.21,"µg/g",2020
"5342","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Arachidic acid",39.5,"µg/g",2020
"5343","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Eicosenoic acid",218.31,"µg/g",2020
"5344","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Eicosadienoic acid",68.7,"µg/g",2020
"5345","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Eicosatrienoic acid",NA,"µg/g",2020
"5346","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Dihomo-gamma-linolenic acid",54.9,"µg/g",2020
"5347","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Arachidonic acid",909.28,"µg/g",2020
"5348","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Eicosapentaenoic acid",966.86,"µg/g",2020
"5349","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Heneicosanoic acid",NA,"µg/g",2020
"5350","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Behenic acid",NA,"µg/g",2020
"5351","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Erucic acid",21.23,"µg/g",2020
"5352","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Cetoleic acid",NA,"µg/g",2020
"5353","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","13,16-Docosadienoic acid",NA,"µg/g",2020
"5354","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Docosapentaenoic acid",526.65,"µg/g",2020
"5355","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Docosahexaenoic acid",482.82,"µg/g",2020
"5356","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Tricosanoic acid",91.44,"µg/g",2020
"5357","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Lignoceric acid",12.92,"µg/g",2020
"5358","OH","Lake Erie","Aplodinotus grunniens","Freshwater Drum","Sciaenidae","P","Nervonic acid",143.04,"µg/g",2020
"5359","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Decanoic acid",NA,"µg/g",2020
"5360","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Undecanoic acid",NA,"µg/g",2020
"5361","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Dodecanoic acid",NA,"µg/g",2020
"5362","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Tridecanoic acid",NA,"µg/g",2020
"5363","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Myristic acid",1104.47,"µg/g",2020
"5364","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Myristoleic acid",113.7,"µg/g",2020
"5365","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Pentadecanoic acid",130.11,"µg/g",2020
"5366","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","cis-10-Pentadecenoic acid",NA,"µg/g",2020
"5367","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Palmitic acid",4159.99,"µg/g",2020
"5368","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","cis-7-Hexadecenoic acid",4398.07,"µg/g",2020
"5369","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Heptadecanoic acid",148.94,"µg/g",2020
"5370","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","cis-10-Heptadecenoic acid",NA,"µg/g",2020
"5371","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Stearic acid",487.33,"µg/g",2020
"5372","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Oleic acid",5279.19,"µg/g",2020
"5373","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Elaidic acid",NA,"µg/g",2020
"5374","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","cis-Vaccenic acid",1391.32,"µg/g",2020
"5375","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Linoleic acid",972.44,"µg/g",2020
"5376","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Linolelaidic acid",NA,"µg/g",2020
"5377","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Linolenic acid",1101.06,"µg/g",2020
"5378","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","gamma-Linolenic acid",93.1,"µg/g",2020
"5379","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Octadecatetraenoic acid",NA,"µg/g",2020
"5380","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Arachidic acid",18.98,"µg/g",2020
"5381","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Eicosenoic acid",NA,"µg/g",2020
"5382","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Eicosadienoic acid",49.81,"µg/g",2020
"5383","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Eicosatrienoic acid",NA,"µg/g",2020
"5384","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Dihomo-gamma-linolenic acid",75.9,"µg/g",2020
"5385","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Arachidonic acid",1167.77,"µg/g",2020
"5386","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Eicosapentaenoic acid",2467.78,"µg/g",2020
"5387","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Heneicosanoic acid",410.44,"µg/g",2020
"5388","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Behenic acid",NA,"µg/g",2020
"5389","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Erucic acid",10.28,"µg/g",2020
"5390","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Cetoleic acid",NA,"µg/g",2020
"5391","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","13,16-Docosadienoic acid",NA,"µg/g",2020
"5392","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Docosapentaenoic acid",750.96,"µg/g",2020
"5393","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Docosahexaenoic acid",3340.94,"µg/g",2020
"5394","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Tricosanoic acid",170.33,"µg/g",2020
"5395","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Lignoceric acid",12.11,"µg/g",2020
"5396","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Nervonic acid",115.83,"µg/g",2020
"5397","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Decanoic acid",NA,"µg/g",2020
"5398","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Undecanoic acid",NA,"µg/g",2020
"5399","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Dodecanoic acid",NA,"µg/g",2020
"5400","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Tridecanoic acid",NA,"µg/g",2020
"5401","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Myristic acid",151.75,"µg/g",2020
"5402","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Myristoleic acid",NA,"µg/g",2020
"5403","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Pentadecanoic acid",NA,"µg/g",2020
"5404","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","cis-10-Pentadecenoic acid",NA,"µg/g",2020
"5405","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Palmitic acid",850.1,"µg/g",2020
"5406","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","cis-7-Hexadecenoic acid",696.19,"µg/g",2020
"5407","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Heptadecanoic acid",30.15,"µg/g",2020
"5408","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","cis-10-Heptadecenoic acid",NA,"µg/g",2020
"5409","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Stearic acid",242.53,"µg/g",2020
"5410","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Oleic acid",804.78,"µg/g",2020
"5411","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Elaidic acid",NA,"µg/g",2020
"5412","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","cis-Vaccenic acid",278.52,"µg/g",2020
"5413","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Linoleic acid",121.12,"µg/g",2020
"5414","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Linolelaidic acid",NA,"µg/g",2020
"5415","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Linolenic acid",NA,"µg/g",2020
"5416","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","gamma-Linolenic acid",NA,"µg/g",2020
"5417","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Octadecatetraenoic acid",NA,"µg/g",2020
"5418","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Arachidic acid",7.8,"µg/g",2020
"5419","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Eicosenoic acid",NA,"µg/g",2020
"5420","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Eicosadienoic acid",8.37,"µg/g",2020
"5421","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Eicosatrienoic acid",NA,"µg/g",2020
"5422","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Dihomo-gamma-linolenic acid",18.9,"µg/g",2020
"5423","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Arachidonic acid",367.14,"µg/g",2020
"5424","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Eicosapentaenoic acid",442.23,"µg/g",2020
"5425","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Heneicosanoic acid",NA,"µg/g",2020
"5426","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Behenic acid",NA,"µg/g",2020
"5427","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Erucic acid",NA,"µg/g",2020
"5428","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Cetoleic acid",NA,"µg/g",2020
"5429","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","13,16-Docosadienoic acid",NA,"µg/g",2020
"5430","OH","Lake Erie","Sander vitreus","Walleye","Percidae","P","Docosapentaenoic acid",205.39,"µg/g",2020
