"","State","Lake","Scientific.Name","Common.Name","Family","Niche","Analyte","Amount","Unit.1","Unit.2","Year"
"1999","MI","Lake Michigan","Catostomus commersonii","White sucker","Catostomidae","BD","Eicosenoic acid",NA,"ug/g","ppm",2015
"2000","MI","Lake Michigan","Catostomus commersonii","White sucker","Catostomidae","BD","Eicosadienoic acid",49.5,"ug/g","ppm",2015
"2001","MI","Lake Michigan","Catostomus commersonii","White sucker","Catostomidae","BD","Eicosatrienoic acid",NA,"ug/g","ppm",2015
"2002","MI","Lake Michigan","Catostomus commersonii","White sucker","Catostomidae","BD","Dihomo-gamma-linolenic acid",72.94,"ug/g","ppm",2015
"2003","MI","Lake Michigan","Catostomus commersonii","White sucker","Catostomidae","BD","Arachidonic acid",650.37,"ug/g","ppm",2015
"2004","MI","Lake Michigan","Catostomus commersonii","White sucker","Catostomidae","BD","Eicosapentaenoic acid",1400.66,"ug/g","ppm",2015
"2005","MI","Lake Michigan","Catostomus commersonii","White sucker","Catostomidae","BD","Heneicosanoic acid",NA,"ug/g","ppm",2015
"2006","MI","Lake Michigan","Catostomus commersonii","White sucker","Catostomidae","BD","Behenic acid",6.83,"ug/g","ppm",2015
"2007","MI","Lake Michigan","Catostomus commersonii","White sucker","Catostomidae","BD","Erucic acid",NA,"ug/g","ppm",2015
"2008","MI","Lake Michigan","Catostomus commersonii","White sucker","Catostomidae","BD","Cetoleic acid",NA,"ug/g","ppm",2015
"2009","MI","Lake Michigan","Catostomus commersonii","White sucker","Catostomidae","BD","13,16-Docosadienoic acid",NA,"ug/g","ppm",2015
"2010","MI","Lake Michigan","Catostomus commersonii","White sucker","Catostomidae","BD","Docosapentaenoic acid",494.57,"ug/g","ppm",2015
"2011","MI","Lake Michigan","Catostomus commersonii","White sucker","Catostomidae","BD","Docosahexaenoic acid",1907.58,"ug/g","ppm",2015
"2012","MI","Lake Michigan","Catostomus commersonii","White sucker","Catostomidae","BD","Tricosanoic acid",39.26,"ug/g","ppm",2015
"2013","MI","Lake Michigan","Catostomus commersonii","White sucker","Catostomidae","BD","Lignoceric acid",7.22,"ug/g","ppm",2015
"2014","MI","Lake Michigan","Catostomus commersonii","White sucker","Catostomidae","BD","Nervonic acid",NA,"ug/g","ppm",2015
"2015","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Decanoic acid",NA,"ug/g","ppm",2015
"2016","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Undecanoic acid",NA,"ug/g","ppm",2015
"2017","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Dodecanoic acid",NA,"ug/g","ppm",2015
"2018","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Tridecanoic acid",NA,"ug/g","ppm",2015
"2019","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Myristic acid",831.32,"ug/g","ppm",2015
"2020","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Myristoleic acid",37.66,"ug/g","ppm",2015
"2021","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Pentadecanoic acid",65,"ug/g","ppm",2015
"2022","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","cis-10-Pentadecenoic acid",NA,"ug/g","ppm",2015
"2023","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Palmitic acid",3464.94,"ug/g","ppm",2015
"2024","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","cis-7-Hexadecenoic acid",4350.65,"ug/g","ppm",2015
"2025","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Heptadecanoic acid",86.18,"ug/g","ppm",2015
"2026","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","cis-10-Heptadecenoic acid",NA,"ug/g","ppm",2015
"2027","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Stearic acid",859.17,"ug/g","ppm",2015
"2028","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Oleic acid",2869.62,"ug/g","ppm",2015
"2029","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Elaidic acid",15.26,"ug/g","ppm",2015
"2030","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","cis-Vaccenic acid",1373.62,"ug/g","ppm",2015
"2031","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Linoleic acid",830.21,"ug/g","ppm",2015
"2032","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Linolelaidic acid",218.86,"ug/g","ppm",2015
"2033","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Linolenic acid",445.1,"ug/g","ppm",2015
"2034","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","gamma-Linolenic acid",196.27,"ug/g","ppm",2015
"2035","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Octadecatetraenoic acid",343.51,"ug/g","ppm",2015
"2036","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Arachidic acid",44.33,"ug/g","ppm",2015
"2037","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Eicosenoic acid",NA,"ug/g","ppm",2015
"2038","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Eicosadienoic acid",117.01,"ug/g","ppm",2015
"2039","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Eicosatrienoic acid",NA,"ug/g","ppm",2015
"2040","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Dihomo-gamma-linolenic acid",98.87,"ug/g","ppm",2015
"2041","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Arachidonic acid",765.01,"ug/g","ppm",2015
"2042","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Eicosapentaenoic acid",2499.52,"ug/g","ppm",2015
"2043","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Heneicosanoic acid",66.82,"ug/g","ppm",2015
"2044","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Behenic acid",8.85,"ug/g","ppm",2015
"2045","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Erucic acid",10.67,"ug/g","ppm",2015
"2046","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Cetoleic acid",NA,"ug/g","ppm",2015
"2047","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","13,16-Docosadienoic acid",NA,"ug/g","ppm",2015
"2048","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Docosapentaenoic acid",1010.2,"ug/g","ppm",2015
"2049","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Docosahexaenoic acid",2564.83,"ug/g","ppm",2015
"2050","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Tricosanoic acid",222.55,"ug/g","ppm",2015
"2051","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Lignoceric acid",10.77,"ug/g","ppm",2015
"2052","MI","Lake Michigan","Catostomus catostomus","Longnose sucker","Catostomidae","BD","Nervonic acid",NA,"ug/g","ppm",2015
"2053","MI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Decanoic acid",NA,"ug/g","ppm",2015
"2054","MI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Undecanoic acid",NA,"ug/g","ppm",2015
"2055","MI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Dodecanoic acid",NA,"ug/g","ppm",2015
"2056","MI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Tridecanoic acid",17.25,"ug/g","ppm",2015
"2057","MI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Myristic acid",4069.09,"ug/g","ppm",2015
"2058","MI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Myristoleic acid",295.75,"ug/g","ppm",2015
"2059","MI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Pentadecanoic acid",385.65,"ug/g","ppm",2015
"2060","MI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","cis-10-Pentadecenoic acid",22.61,"ug/g","ppm",2015
"2061","MI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Palmitic acid",18144.67,"ug/g","ppm",2015
"2062","MI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","cis-7-Hexadecenoic acid",9673.51,"ug/g","ppm",2015
"2063","MI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Heptadecanoic acid",617.02,"ug/g","ppm",2015
"2064","MI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","cis-10-Heptadecenoic acid",NA,"ug/g","ppm",2015
"2065","MI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Stearic acid",3488.84,"ug/g","ppm",2015
"2066","MI","Lake Michigan","Salvelinus namaycush","Lake trout","Salmonidae","P","Oleic acid",24312.45,"ug/g","ppm",2015
